	f1	f2	f3	clase
655	0.0214443	-0.22821	0.520957	1
656	0.0214443	-0.22821	0.520957	1
657	0.0214443	-0.22821	0.520957	1
658	0.0214443	-0.22821	0.520957	1
659	0.0214443	-0.22821	0.520957	1
660	0.0214443	-0.22821	0.520957	1
661	0.0214443	-0.22821	0.520957	1
662	0.0214443	-0.22821	0.520957	1
663	0.0214443	-0.22821	0.520957	1
664	0.0214443	-0.22821	0.520957	1
665	0.0214443	-0.22821	0.520957	1
666	0.0214443	-0.22821	0.520957	1
667	0.0214443	-0.22821	0.520957	1
668	0.0214443	-0.22821	0.520957	1
669	0.0214443	-0.22821	0.520957	1
670	0.0214443	-0.22821	0.520957	1
671	0.0214443	-0.22821	0.520957	1
672	0.0214443	-0.22821	0.520957	1
673	0.0214443	-0.22821	0.520957	1
674	0.0214443	-0.22821	0.520957	1
675	0.0214443	-0.22821	0.520957	1
676	0.0214443	-0.22821	0.520957	1
677	0.0214443	-0.22821	0.520957	1
678	0.0214443	-0.22821	0.520957	1
679	0.0214443	-0.22821	0.520957	1
680	0.0214443	-0.22821	0.520957	1
681	0.0214443	-0.22821	0.520957	1
682	0.0214443	-0.22821	0.520957	1
683	0.0214443	-0.22821	0.520957	1
684	0.0214443	-0.22821	0.520957	1
685	0.0214443	-0.22821	0.520957	1
686	0.0214443	-0.22821	0.520957	0
687	0.0214443	-0.22821	0.520957	0
688	0.0214443	-0.22821	0.520957	0
689	0.0214443	-0.22821	0.520957	0
690	0.0214443	-0.22821	0.520957	0
691	0.0214443	-0.22821	0.520957	0
692	0.0214443	-0.22821	0.520957	0
693	0.0214443	-0.22821	0.520957	0
694	0.0214443	-0.22821	0.520957	0
695	0.0214443	-0.22821	0.520957	0
696	0.0214443	-0.22821	0.520957	0
697	0.0214443	-0.22821	0.520957	0
698	0.0214443	-0.22821	0.520957	0
699	0.0214443	-0.22821	0.520957	0
700	0.0214443	-0.22821	0.520957	0
701	0.0214443	-0.22821	0.520957	0
702	0.0214443	-0.22821	0.520957	0
703	0.0214443	-0.22821	0.520957	0
704	0.0214443	-0.22821	0.520957	0
705	0.0214443	-0.22821	0.520957	0
706	0.0214443	-0.22821	0.520957	0
707	0.0214443	-0.22821	0.520957	0
708	0.0214443	-0.22821	0.520957	0
709	0.0214443	-0.22821	0.520957	0
710	0.0214443	-0.22821	0.520957	0
711	0.0214443	-0.22821	0.520957	0
712	0.0214443	-0.22821	0.520957	0
713	0.0214443	-0.22821	0.520957	0
714	0.0214443	-0.22821	0.520957	0
715	0.0214443	-0.22821	0.520957	0
716	0.0214443	-0.22821	0.520957	0
717	0.0214443	-0.22821	0.520957	0
718	0.0214443	-0.22821	0.520957	0
719	0.0214443	-0.22821	0.520957	0
720	0.0214443	-0.22821	0.520957	0
721	0.0214443	-0.22821	0.520957	0
722	0.0214443	-0.22821	0.520957	0
723	0.0214443	-0.22821	0.520957	0
724	0.0214443	-0.22821	0.520957	0
725	0.0214443	-0.22821	0.520957	0
726	0.0214443	-0.22821	0.520957	0
727	0.0214443	-0.22821	0.520957	0
728	0.0214443	-0.22821	0.520957	0
729	0.0214443	-0.22821	0.520957	0
730	0.0214443	-0.22821	0.520957	0
731	0.0214443	-0.22821	0.520957	0
732	0.0214443	-0.22821	0.520957	0
733	0.0214443	-0.22821	0.520957	0
734	0.0214443	-0.22821	0.520957	0
735	0.0214443	-0.22821	0.520957	0
736	0.0214443	-0.22821	0.520957	0
737	0.0214443	-0.22821	0.520957	0
738	0.0214443	-0.22821	0.520957	0
739	0.0214443	-0.22821	0.520957	0
740	0.0214443	-0.22821	0.520957	0
741	0.0214443	-0.22821	0.520957	0
742	0.0214443	-0.22821	0.520957	0
743	0.0214443	-0.22821	0.520957	0
744	0.0214443	-0.22821	0.520957	0
745	0.0214443	-0.22821	0.520957	0
746	0.0214443	-0.22821	0.520957	0
747	0.0214443	-0.22821	0.520957	0
748	0.0214443	-0.22821	0.520957	0
749	0.0214443	-0.22821	0.520957	0
750	0.0214443	-0.22821	0.520957	0
751	0.0214443	-0.22821	0.520957	0
752	0.0214443	-0.22821	0.520957	0
753	0.0214443	-0.22821	0.520957	0
754	0.0214443	-0.22821	0.520957	0
755	0.0214443	-0.22821	0.520957	0
756	0.0214443	-0.22821	0.520957	0
757	0.0214443	-0.22821	0.520957	0
758	0.0214443	-0.22821	0.520957	0
759	0.0214443	-0.22821	0.520957	0
760	0.0214443	-0.22821	0.520957	0
761	0.0214443	-0.22821	0.520957	0
762	0.0214443	-0.22821	0.520957	0
763	0.0214443	-0.22821	0.520957	0
764	0.0214443	-0.22821	0.520957	0
765	0.0214443	-0.22821	0.520957	0
766	0.0214443	-0.22821	0.520957	0
767	0.0214443	-0.22821	0.520957	0
768	0.0214443	-0.22821	0.520957	0
769	0.0214443	-0.22821	0.520957	0
770	0.0214443	-0.22821	0.520957	0
771	0.0214443	-0.22821	0.520957	0
772	0.0214443	-0.22821	0.520957	0
773	0.0214443	-0.22821	0.520957	0
774	0.0214443	-0.22821	0.520957	0
775	0.0214443	-0.22821	0.520957	0
776	0.0214443	-0.22821	0.520957	0
777	0.0214443	-0.22821	0.520957	0
778	0.0214443	-0.22821	0.520957	0
779	0.0214443	-0.22821	0.520957	0
780	0.0214443	-0.22821	0.520957	0
781	0.0214443	-0.22821	0.520957	0
782	0.0214443	-0.22821	0.520957	0
783	0.0214443	-0.22821	0.520957	0
784	0.0214443	-0.22821	0.520957	0
785	0.0214443	-0.22821	0.520957	0
786	0.0214443	-0.22821	0.520957	0
787	0.0214443	-0.22821	0.520957	0
788	0.0214443	-0.22821	0.520957	0
789	0.0214443	-0.22821	0.520957	0
790	0.0214443	-0.22821	0.520957	0
791	0.0214443	-0.22821	0.520957	0
792	0.0214443	-0.22821	0.520957	0
793	0.0214443	-0.22821	0.520957	0
794	0.0214443	-0.22821	0.520957	0
795	0.0214443	-0.22821	0.520957	0
796	0.0214443	-0.22821	0.520957	0
797	0.0214443	-0.22821	0.520957	0
798	0.0214443	-0.22821	0.520957	0
799	0.0214443	-0.22821	0.520957	0
800	0.0214443	-0.22821	0.520957	0
801	0.0214443	-0.22821	0.520957	0
802	0.0214443	-0.22821	0.520957	0
803	0.0214443	-0.22821	0.520957	0
804	0.0214443	-0.22821	0.520957	0
805	0.0214443	-0.22821	0.520957	0
806	0.0214443	-0.22821	0.520957	0
807	0.0214443	-0.22821	0.520957	0
808	0.0214443	-0.22821	0.520957	0
809	0.0214443	-0.22821	0.520957	0
810	0.0214443	-0.22821	0.520957	0
811	0.0214443	-0.22821	0.520957	0
812	0.0214443	-0.22821	0.520957	0
813	0.0214443	-0.22821	0.520957	0
814	0.0214443	-0.22821	0.520957	0
815	0.0214443	-0.22821	0.520957	0
816	0.0214443	-0.22821	0.520957	0
817	0.0214443	-0.22821	0.520957	0
818	0.0214443	-0.22821	0.520957	0
819	0.0214443	-0.22821	0.520957	0
820	0.0214443	-0.22821	0.520957	0
821	0.0214443	-0.22821	0.520957	0
822	0.0214443	-0.22821	0.520957	0
823	0.0214443	-0.22821	0.520957	0
824	0.0214443	-0.22821	0.520957	0
825	0.0214443	-0.22821	0.520957	0
826	0.0214443	-0.22821	0.520957	0
827	0.0214443	-0.22821	0.520957	0
828	0.0214443	-0.22821	0.520957	0
829	0.0214443	-0.22821	0.520957	0
830	0.0214443	-0.22821	0.520957	0
831	0.0214443	-0.22821	0.520957	0
832	0.0214443	-0.22821	0.520957	0
833	0.0214443	-0.22821	0.520957	0
834	0.0214443	-0.22821	0.520957	0
835	0.0214443	-0.22821	0.520957	0
836	0.0214443	-0.22821	0.520957	0
837	0.0214443	-0.22821	0.520957	0
838	0.0214443	-0.22821	0.520957	0
839	0.0214443	-0.22821	0.520957	0
840	0.0214443	-0.22821	0.520957	0
841	0.0214443	-0.22821	0.520957	0
842	0.0214443	-0.22821	0.520957	0
843	0.0214443	-0.22821	0.520957	0
844	0.0214443	-0.22821	0.520957	0
845	0.0214443	-0.22821	0.520957	0
846	0.0214443	-0.22821	0.520957	0
847	0.0214443	-0.22821	0.520957	0
848	0.0214443	-0.22821	0.520957	0
849	0.0214443	-0.22821	0.520957	0
850	0.0214443	-0.22821	0.520957	0
851	0.0214443	-0.22821	0.520957	0
852	0.0214443	-0.22821	0.520957	0
853	0.0214443	-0.22821	0.520957	0
854	0.0214443	-0.22821	0.520957	0
855	0.0214443	-0.22821	0.520957	0
856	0.0214443	-0.22821	0.520957	0
857	0.0214443	-0.22821	0.520957	0
858	0.0214443	-0.22821	0.520957	0
859	0.0214443	-0.22821	0.520957	0
860	0.0214443	-0.22821	0.520957	0
861	0.0214443	-0.22821	0.520957	0
862	0.0214443	-0.22821	0.520957	0
863	0.0214443	-0.22821	0.520957	0
864	0.0214443	-0.22821	0.520957	0
865	0.0214443	-0.22821	0.520957	0
866	0.0214443	-0.22821	0.520957	0
867	0.0214443	-0.22821	0.520957	0
868	0.0214443	-0.22821	0.520957	0
869	0.0214443	-0.22821	0.520957	0
870	0.0214443	-0.22821	0.520957	0
871	0.0214443	-0.22821	0.520957	0
872	0.0214443	-0.22821	0.520957	0
873	0.0214443	-0.22821	0.520957	0
874	0.0214443	-0.22821	0.520957	0
875	0.0214443	-0.22821	0.520957	0
876	0.0214443	-0.22821	0.520957	0
877	0.0214443	-0.22821	0.520957	0
878	0.0214443	-0.22821	0.520957	0
879	0.0214443	-0.22821	0.520957	0
880	0.0214443	-0.22821	0.520957	0
881	0.0214443	-0.22821	0.520957	0
882	0.0214443	-0.22821	0.520957	0
883	0.0214443	-0.22821	0.520957	0
884	0.0214443	-0.22821	0.520957	0
885	0.0214443	-0.22821	0.520957	0
886	0.0214443	-0.22821	0.520957	0
887	0.0214443	-0.22821	0.520957	0
888	0.0214443	-0.22821	0.520957	0
889	0.0214443	-0.22821	0.520957	0
890	0.0214443	-0.22821	0.520957	0
891	0.0214443	-0.22821	0.520957	0
892	0.0214443	-0.22821	0.520957	0
893	0.0214443	-0.22821	0.520957	0
894	0.0214443	-0.22821	0.520957	0
895	0.0214443	-0.22821	0.520957	0
896	0.0214443	-0.22821	0.520957	0
897	0.0214443	-0.22821	0.520957	0
898	0.0214443	-0.22821	0.520957	0
899	0.0214443	-0.22821	0.520957	0
900	0.0214443	-0.22821	0.520957	0
901	0.0214443	-0.22821	0.520957	0
902	0.0214443	-0.22821	0.520957	0
903	0.0214443	-0.22821	0.520957	0
904	0.0214443	-0.22821	0.520957	0
905	0.0214443	-0.22821	0.520957	0
906	0.0214443	-0.22821	0.520957	0
907	0.0214443	-0.22821	0.520957	0
908	0.0214443	-0.22821	0.520957	0
909	0.0214443	-0.22821	0.520957	0
910	0.0214443	-0.22821	0.520957	0
911	0.0214443	-0.22821	0.520957	0
912	0.0214443	-0.22821	0.520957	0
913	0.0214443	-0.22821	0.520957	0
914	0.0214443	-0.22821	0.520957	0
915	0.0214443	-0.22821	0.520957	0
916	0.0214443	-0.22821	0.520957	0
917	0.0214443	-0.22821	0.520957	0
918	0.0214443	-0.22821	0.520957	0
919	0.0214443	-0.22821	0.520957	0
920	0.0214443	-0.22821	0.520957	0
921	0.0214443	-0.22821	0.520957	0
922	0.0214443	-0.22821	0.520957	0
923	0.0214443	-0.22821	0.520957	0
924	0.0214443	-0.22821	0.520957	0
925	0.0214443	-0.22821	0.520957	0
926	0.0214443	-0.22821	0.520957	0
927	0.0214443	-0.22821	0.520957	0
928	0.0214443	-0.22821	0.520957	0
929	0.0214443	-0.22821	0.520957	0
930	0.0214443	-0.22821	0.520957	0
931	0.0214443	-0.22821	0.520957	0
932	0.0214443	-0.22821	0.520957	0
933	0.0214443	-0.22821	0.520957	0
934	0.0214443	-0.22821	0.520957	0
935	0.0214443	-0.22821	0.520957	0
936	0.0214443	-0.22821	0.520957	0
937	0.0214443	-0.22821	0.520957	0
938	0.0214443	-0.22821	0.520957	0
939	0.0214443	-0.22821	0.520957	0
940	0.0214443	-0.22821	0.520957	0
941	0.0214443	-0.22821	0.520957	0
942	0.0214443	-0.22821	0.520957	0
943	0.0214443	-0.22821	0.520957	0
944	0.0214443	-0.22821	0.520957	0
945	0.0214443	-0.22821	0.520957	0
946	0.0214443	-0.22821	0.520957	0
947	0.0214443	-0.22821	0.520957	0
948	0.0214443	-0.22821	0.520957	0
949	0.0214443	-0.22821	0.520957	0
950	0.0214443	-0.22821	0.520957	0
951	0.0214443	-0.22821	0.520957	0
952	0.0214443	-0.22821	0.520957	0
953	0.0214443	-0.22821	0.520957	0
954	0.0214443	-0.22821	0.520957	0
955	0.0214443	-0.22821	0.520957	0
956	0.0214443	-0.22821	0.520957	0
957	0.0214443	-0.22821	0.520957	0
958	0.0214443	-0.22821	0.520957	0
959	0.0214443	-0.22821	0.520957	0
960	0.0214443	-0.22821	0.520957	0
961	0.0214443	-0.22821	0.520957	0
962	0.0214443	-0.22821	0.520957	0
963	0.0214443	-0.22821	0.520957	0
964	0.0214443	-0.22821	0.520957	0
965	0.0214443	-0.22821	0.520957	0
966	0.0214443	-0.22821	0.520957	0
967	0.0214443	-0.22821	0.520957	0
968	0.0214443	-0.22821	0.520957	0
969	0.0214443	-0.22821	0.520957	0
970	0.0214443	-0.22821	0.520957	0
971	0.0214443	-0.22821	0.520957	0
972	0.0214443	-0.22821	0.520957	0
973	0.0214443	-0.22821	0.520957	0
974	0.0214443	-0.22821	0.520957	0
975	0.0214443	-0.22821	0.520957	0
976	0.0214443	-0.22821	0.520957	0
977	0.0214443	-0.22821	0.520957	0
978	0.0214443	-0.22821	0.520957	0
979	0.0214443	-0.22821	0.520957	0
980	0.0214443	-0.22821	0.520957	0
981	0.0214443	-0.22821	0.520957	0
982	0.0214443	-0.22821	0.520957	0
983	0.0214443	-0.22821	0.520957	0
984	0.0214443	-0.22821	0.520957	0
985	0.0214443	-0.22821	0.520957	0
986	0.0214443	-0.22821	0.520957	0
987	0.0214443	-0.22821	0.520957	0
988	0.0214443	-0.22821	0.520957	0
989	0.0214443	-0.22821	0.520957	0
990	0.0214443	-0.22821	0.520957	0
991	0.0214443	-0.22821	0.520957	0
992	0.0214443	-0.22821	0.520957	0
993	0.0214443	-0.22821	0.520957	0
994	0.0214443	-0.22821	0.520957	0
995	0.0214443	-0.22821	0.520957	0
996	0.0214443	-0.22821	0.520957	0
997	0.0214443	-0.22821	0.520957	0
998	0.0214443	-0.22821	0.520957	0
999	0.0214443	-0.22821	0.520957	0
1000	0.0214443	-0.22821	0.520957	0
1001	0.0214443	-0.22821	0.520957	0
1002	0.0214443	-0.22821	0.520957	0
1003	0.0214443	-0.22821	0.520957	0
1004	0.0214443	-0.22821	0.520957	0
1005	0.0214443	-0.22821	0.520957	0
1006	0.0214443	-0.22821	0.520957	0
1007	0.0214443	-0.22821	0.520957	0
1008	0.0214443	-0.22821	0.520957	0
1009	0.0214443	-0.22821	0.520957	0
1010	0.0214443	-0.22821	0.520957	0
1011	0.0214443	-0.22821	0.520957	0
1012	0.0214443	-0.22821	0.520957	0
1013	0.0214443	-0.22821	0.520957	0
1014	0.0214443	-0.22821	0.520957	0
1015	0.0214443	-0.22821	0.520957	0
1016	0.0214443	-0.22821	0.520957	0
1017	0.0214443	-0.22821	0.520957	0
1018	0.0214443	-0.22821	0.520957	0
1019	0.0214443	-0.22821	0.520957	0
1020	0.0214443	-0.22821	0.520957	0
1021	0.0214443	-0.22821	0.520957	0
1022	0.0214443	-0.22821	0.520957	0
1023	0.0214443	-0.22821	0.520957	0
1024	0.0214443	-0.22821	0.520957	0
1025	0.0214443	-0.22821	0.520957	0
1026	0.0214443	-0.22821	0.520957	0
1027	0.0214443	-0.22821	0.520957	0
1028	0.0214443	-0.22821	0.520957	0
1029	0.0214443	-0.22821	0.520957	0
1030	0.0214443	-0.22821	0.520957	0
1031	0.0214443	-0.22821	0.520957	0
1032	0.0214443	-0.22821	0.520957	0
1033	0.0214443	-0.22821	0.520957	0
1034	0.0214443	-0.22821	0.520957	0
1035	0.0214443	-0.22821	0.520957	0
1036	0.0214443	-0.22821	0.520957	0
1037	0.0214443	-0.22821	0.520957	0
1038	0.0214443	-0.22821	0.520957	0
1039	0.0214443	-0.22821	0.520957	0
1040	0.0214443	-0.22821	0.520957	0
1041	0.0214443	-0.22821	0.520957	0
1042	0.0214443	-0.22821	0.520957	0
1043	0.0214443	-0.22821	0.520957	0
1044	0.0214443	-0.22821	0.520957	0
1045	0.0214443	-0.22821	0.520957	0
1046	0.0214443	-0.22821	0.520957	0
1047	0.0214443	-0.22821	0.520957	0
1048	0.0214443	-0.22821	0.520957	0
1049	0.0214443	-0.22821	0.520957	0
1050	0.0214443	-0.22821	0.520957	0
1051	0.0214443	-0.22821	0.520957	0
1052	0.0214443	-0.22821	0.520957	0
1053	0.0214443	-0.22821	0.520957	0
1054	0.0214443	-0.22821	0.520957	0
1055	0.0214443	-0.22821	0.520957	0
1056	0.0214443	-0.22821	0.520957	0
1057	0.0214443	-0.22821	0.520957	0
1058	0.0214443	-0.22821	0.520957	0
1059	0.0214443	-0.22821	0.520957	0
1060	0.0214443	-0.22821	0.520957	0
1061	0.0214443	-0.22821	0.520957	0
1062	0.0214443	-0.22821	0.520957	0
1063	0.0214443	-0.22821	0.520957	0
1064	0.0214443	-0.22821	0.520957	0
1065	0.0214443	-0.22821	0.520957	0
1066	0.0214443	-0.22821	0.520957	0
1067	0.0214443	-0.22821	0.520957	0
1068	0.0214443	-0.22821	0.520957	0
1069	0.0214443	-0.22821	0.520957	0
1070	0.0214443	-0.22821	0.520957	0
1071	0.0214443	-0.22821	0.520957	0
1072	0.0214443	-0.22821	0.520957	0
1073	0.0214443	-0.22821	-1.91867	1
1074	0.0214443	-0.22821	-1.91867	1
1075	0.0214443	-0.22821	-1.91867	1
1076	0.0214443	-0.22821	-1.91867	1
1077	0.0214443	-0.22821	-1.91867	1
1078	0.0214443	-0.22821	-1.91867	1
1079	0.0214443	-0.22821	-1.91867	1
1080	0.0214443	-0.22821	-1.91867	1
1081	0.0214443	-0.22821	-1.91867	1
1082	0.0214443	-0.22821	-1.91867	1
1083	0.0214443	-0.22821	-1.91867	1
1084	0.0214443	-0.22821	-1.91867	1
1085	0.0214443	-0.22821	-1.91867	1
1086	0.0214443	-0.22821	-1.91867	1
1087	0.0214443	-0.22821	-1.91867	1
1088	0.0214443	-0.22821	-1.91867	1
1089	0.0214443	-0.22821	-1.91867	1
1090	0.0214443	-0.22821	-1.91867	1
1091	0.0214443	-0.22821	-1.91867	1
1092	0.0214443	-0.22821	-1.91867	1
1093	0.0214443	-0.22821	-1.91867	1
1094	0.0214443	-0.22821	-1.91867	1
1095	0.0214443	-0.22821	-1.91867	1
1096	0.0214443	-0.22821	-1.91867	1
1097	0.0214443	-0.22821	-1.91867	1
1098	0.0214443	-0.22821	-1.91867	1
1099	0.0214443	-0.22821	-1.91867	1
1100	0.0214443	-0.22821	-1.91867	1
1101	0.0214443	-0.22821	-1.91867	1
1102	0.0214443	-0.22821	-1.91867	1
1103	0.0214443	-0.22821	-1.91867	1
1104	0.0214443	-0.22821	-1.91867	1
1105	0.0214443	-0.22821	-1.91867	1
1106	0.0214443	-0.22821	-1.91867	1
1107	0.0214443	-0.22821	-1.91867	1
1108	0.0214443	-0.22821	-1.91867	1
1109	0.0214443	-0.22821	-1.91867	1
1110	0.0214443	-0.22821	-1.91867	1
1111	0.0214443	-0.22821	-1.91867	1
1112	0.0214443	-0.22821	-1.91867	1
1113	0.0214443	-0.22821	-1.91867	1
1114	0.0214443	-0.22821	-1.91867	1
1115	0.0214443	-0.22821	-1.91867	1
1116	0.0214443	-0.22821	-1.91867	1
1117	0.0214443	-0.22821	-1.91867	1
1118	0.0214443	-0.22821	-1.91867	1
1119	0.0214443	-0.22821	-1.91867	1
1120	0.0214443	-0.22821	-1.91867	1
1121	0.0214443	-0.22821	-1.91867	1
1122	0.0214443	-0.22821	-1.91867	1
1123	0.0214443	-0.22821	-1.91867	1
1124	0.0214443	-0.22821	-1.91867	1
1125	0.0214443	-0.22821	-1.91867	1
1126	0.0214443	-0.22821	-1.91867	1
1127	0.0214443	-0.22821	-1.91867	1
1128	0.0214443	-0.22821	-1.91867	1
1129	0.0214443	-0.22821	-1.91867	1
1130	0.0214443	-0.22821	-1.91867	1
1131	0.0214443	-0.22821	-1.91867	1
1132	0.0214443	-0.22821	-1.91867	1
1133	0.0214443	-0.22821	-1.91867	1
1134	0.0214443	-0.22821	-1.91867	1
1135	0.0214443	-0.22821	-1.91867	1
1136	0.0214443	-0.22821	-1.91867	1
1137	0.0214443	-0.22821	-1.91867	1
1138	0.0214443	-0.22821	-1.91867	1
1139	0.0214443	-0.22821	-1.91867	1
1140	0.0214443	-0.22821	-1.91867	1
1141	0.0214443	-0.22821	-1.91867	1
1142	0.0214443	-0.22821	-1.91867	1
1143	0.0214443	-0.22821	-1.91867	1
1144	0.0214443	-0.22821	-1.91867	1
1145	0.0214443	-0.22821	-1.91867	1
1146	0.0214443	-0.22821	-1.91867	1
1147	0.0214443	-0.22821	-1.91867	1
1148	0.0214443	-0.22821	-1.91867	1
1149	0.0214443	-0.22821	-1.91867	0
1150	0.0214443	-0.22821	-1.91867	0
1151	0.0214443	-0.22821	-1.91867	0
1152	0.0214443	-0.22821	-1.91867	0
1153	0.0214443	-0.22821	-1.91867	0
1154	0.0214443	-0.22821	-1.91867	0
1155	0.0214443	-0.22821	-1.91867	0
1156	0.0214443	-0.22821	-1.91867	0
1157	0.0214443	-0.22821	-1.91867	0
1158	0.0214443	-0.22821	-1.91867	0
1159	0.0214443	-0.22821	-1.91867	0
1160	0.0214443	-0.22821	-1.91867	0
1161	0.0214443	-0.22821	-1.91867	0
1162	0.0214443	-0.22821	-1.91867	0
1163	0.0214443	-0.22821	-1.91867	0
1164	0.0214443	-0.22821	-1.91867	0
1165	0.0214443	-0.22821	-1.91867	0
1166	0.0214443	-0.22821	-1.91867	0
1167	0.0214443	-0.22821	-1.91867	0
1168	0.0214443	-0.22821	-1.91867	0
1169	0.0214443	-0.22821	-1.91867	0
1170	0.0214443	-0.22821	-1.91867	0
1171	0.0214443	-0.22821	-1.91867	0
1172	0.0214443	-0.22821	-1.91867	0
1173	0.0214443	-0.22821	-1.91867	0
1174	0.0214443	-0.22821	-1.91867	0
1175	0.0214443	-0.22821	-1.91867	0
1176	0.0214443	-0.22821	-1.91867	0
1177	0.0214443	-0.22821	-1.91867	0
1178	0.0214443	-0.22821	-1.91867	0
1179	0.0214443	-0.22821	-1.91867	0
1180	0.0214443	-0.22821	-1.91867	0
1181	0.0214443	-0.22821	-1.91867	0
1182	0.0214443	-0.22821	-1.91867	0
1183	0.0214443	-0.22821	-1.91867	0
1184	0.0214443	-0.22821	-1.91867	0
1185	0.0214443	-0.22821	-1.91867	0
1186	0.0214443	-0.22821	-1.91867	0
1187	0.0214443	-0.22821	-1.91867	0
1188	0.0214443	-0.22821	-1.91867	0
1189	0.0214443	-0.22821	-1.91867	0
1190	0.0214443	-0.22821	-1.91867	0
1191	0.0214443	-0.22821	-1.91867	0
1192	0.0214443	-0.22821	-1.91867	0
1193	0.0214443	-0.22821	-1.91867	0
1194	0.0214443	-0.22821	-1.91867	0
1195	0.0214443	-0.22821	-1.91867	0
1196	0.0214443	-0.22821	-1.91867	0
1197	0.0214443	-0.22821	-1.91867	0
1198	0.0214443	-0.22821	-1.91867	0
1199	0.0214443	-0.22821	-1.91867	0
1200	0.0214443	-0.22821	-1.91867	0
1201	0.0214443	-0.22821	-1.91867	0
1202	0.0214443	-0.22821	-1.91867	0
1203	0.0214443	-0.22821	-1.91867	0
1204	0.0214443	-0.22821	-1.91867	0
1205	0.0214443	-0.22821	-1.91867	0
1206	0.0214443	-0.22821	-1.91867	0
1207	0.0214443	-0.22821	-1.91867	0
1208	0.0214443	-0.22821	-1.91867	0
1209	0.0214443	-0.22821	-1.91867	0
1210	0.0214443	-0.22821	-1.91867	0
1211	0.0214443	-0.22821	-1.91867	0
1212	0.0214443	-0.22821	-1.91867	0
1213	0.0214443	-0.22821	-1.91867	0
1214	0.0214443	-0.22821	-1.91867	0
1215	0.0214443	-0.22821	-1.91867	0
1216	0.0214443	-0.22821	-1.91867	0
1217	0.0214443	-0.22821	-1.91867	0
1218	0.0214443	-0.22821	-1.91867	0
1219	0.0214443	-0.22821	-1.91867	0
1220	0.0214443	-0.22821	-1.91867	0
1221	0.0214443	-0.22821	-1.91867	0
1222	0.0214443	-0.22821	-1.91867	0
1223	0.0214443	-0.22821	-1.91867	0
1224	0.0214443	-0.22821	-1.91867	0
1225	0.0214443	-0.22821	-1.91867	0
1226	0.0214443	-0.22821	-1.91867	0
1227	0.0214443	-0.22821	-1.91867	0
1228	0.0214443	-0.22821	-1.91867	0
1229	0.0214443	-0.22821	-1.91867	0
1230	0.0214443	-0.22821	-1.91867	0
1231	0.0214443	-0.22821	-1.91867	0
1232	0.0214443	-0.22821	-1.91867	0
1233	0.0214443	-0.22821	-1.91867	0
1234	0.0214443	-0.22821	-1.91867	0
1235	0.0214443	-0.22821	-1.91867	0
1236	0.0214443	-0.22821	-1.91867	0
1237	0.0214443	-0.22821	-1.91867	0
1238	0.0214443	4.37995	0.520957	1
1239	0.0214443	4.37995	0.520957	1
1240	0.0214443	4.37995	0.520957	1
1241	0.0214443	4.37995	0.520957	1
1242	0.0214443	4.37995	0.520957	1
1243	0.0214443	4.37995	0.520957	1
1244	0.0214443	4.37995	0.520957	1
1245	0.0214443	4.37995	0.520957	1
1246	0.0214443	4.37995	0.520957	1
1247	0.0214443	4.37995	0.520957	1
1248	0.0214443	4.37995	0.520957	1
1249	0.0214443	4.37995	0.520957	1
1250	0.0214443	4.37995	0.520957	1
1251	0.0214443	4.37995	0.520957	0
1252	0.0214443	4.37995	0.520957	0
1253	0.0214443	4.37995	0.520957	0
1254	0.0214443	4.37995	0.520957	0
1255	0.0214443	4.37995	0.520957	0
1256	0.0214443	4.37995	0.520957	0
1257	0.0214443	4.37995	0.520957	0
1258	0.0214443	4.37995	0.520957	0
1259	0.0214443	4.37995	0.520957	0
1260	0.0214443	4.37995	0.520957	0
1261	0.0214443	4.37995	0.520957	0
1262	0.0214443	4.37995	0.520957	0
1263	0.0214443	4.37995	0.520957	0
1264	0.0214443	4.37995	0.520957	0
1265	0.0214443	4.37995	0.520957	0
1266	0.0214443	4.37995	0.520957	0
1267	0.0214443	4.37995	0.520957	0
1268	0.0214443	4.37995	0.520957	0
1269	0.0214443	4.37995	0.520957	0
1270	0.0214443	4.37995	0.520957	0
1271	0.0214443	4.37995	0.520957	0
1272	0.0214443	4.37995	0.520957	0
1273	0.0214443	4.37995	0.520957	0
1274	0.0214443	4.37995	0.520957	0
1275	0.0214443	4.37995	0.520957	0
1276	0.0214443	4.37995	0.520957	0
1277	0.0214443	4.37995	0.520957	0
1278	0.0214443	4.37995	0.520957	0
1279	0.0214443	4.37995	0.520957	0
1280	0.0214443	4.37995	0.520957	0
1281	0.0214443	4.37995	0.520957	0
1282	0.0214443	4.37995	0.520957	0
1283	0.0214443	4.37995	0.520957	0
1284	0.0214443	4.37995	0.520957	0
1285	0.0214443	4.37995	0.520957	0
1286	0.0214443	4.37995	-1.91867	1
1287	0.0214443	4.37995	-1.91867	1
1288	0.0214443	4.37995	-1.91867	1
1289	0.0214443	4.37995	-1.91867	1
1290	0.0214443	4.37995	-1.91867	1
1291	0.0214443	4.37995	-1.91867	1
1292	0.0214443	4.37995	-1.91867	1
1293	0.0214443	4.37995	-1.91867	1
1294	0.0214443	4.37995	-1.91867	1
1295	0.0214443	4.37995	-1.91867	1
1296	0.0214443	4.37995	-1.91867	1
1297	0.0214443	4.37995	-1.91867	1
1298	0.0214443	4.37995	-1.91867	1
1299	0.0214443	4.37995	-1.91867	1
1300	0.0214443	4.37995	-1.91867	0
